"ID" "Description" "GeneRatio" "BgRatio" "RichFactor" "FoldEnrichment" "zScore" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "category" "subcategory" "ONTOLOGY"
"GO:0045088" "GO:0045088" "regulation of innate immune response" "107/1794" "427/13317" 0.250585480093677 1.86011529454152 7.12786524877958 4.97116956868741e-11 2.70381912840908e-07 2.30400627483481e-07 "Adar/Aim2/Apoe/Arrb2/Atg12/Calhm6/Casp8/Cd300ld3/Ceacam1/Cgas/Chuk/Cpt1a/Crk/Dab2ip/Dhx58/Eif2ak2/Erbin/Gbp2/Gbp3/Gbp5/Gdi1/Gfi1/Gm12250/Gpr108/Grn/H2-M3/H2-T23/Hmgb2/Ifi205/Ifi209/Ifi35/Ifih1/Igf2/Irf2/Irgm1/Irgm2/Itch/Klrb1f/Klrc1/Klrc2/Klrc3/Klrd1/Klre1/Klri1/Klri2/Klrk1/Lacc1/Lamp2/Lrp8/Lrrfip2/Lyn/Mapk8/Mapkapk2/Mapkapk3/Mark4/Myo1f/N4bp1/Nagk/Ncf1/Nek7/Nfe2l2/Nfkbia/Nlrc4/Nlrc5/Nlrp1a/Nod1/Oasl1/Parp14/Parp9/Pspc1/Rbm47/Ripk2/Rnf115/Rnf170/Rnf185/Samhd1/Serpinb9/Sh2d1b1/Slc15a3/Spi1/Spsb3/Src/Stat2/Stat5b/Ticam1/Tifa/Tirap/Tlr11/Tlr4/Tlr7/Tnfaip3/Treml4/Trex1/Trim25/Trim3/Trim30b/Trim30c/Trim30d/Trim62/Tspan6/Tyrobp/Unc93b1/Xiap/Zbp1/Zdhhc9/Znfx1/Znrf1" 107 "" "" "BP"
"GO:0031349" "GO:0031349" "positive regulation of defense response" "109/1794" "462/13317" 0.235930735930736 1.751332001332 6.48533128930517 1.44786885101122e-09 3.93747934032502e-06 3.35524555315917e-06 "Aim2/Alox5ap/Arrb2/Ccl3/Cd300ld3/Cd47/Cgas/Chuk/Clock/Cpt1a/Ctsc/Ctss/Dab2ip/Dhx58/Eif2ak2/Emilin1/Erbin/Fcer1a/Fcer1g/Gbp2/Gbp3/Gbp5/Gdi1/Gfi1/Gm12250/Gpr108/Grn/H2-M3/H2-T23/Hmgb2/Ifi205/Ifi209/Ifi35/Ifih1/Ifng/Il17ra/Il18/Il33/Il6/Irf2/Irgm1/Irgm2/Itch/Klrc1/Klrc2/Klrc3/Klrd1/Klre1/Klri1/Klri2/Klrk1/Lacc1/Lamp2/Ldlr/Lgals1/Lpl/Lrrfip2/Lyn/Mapk8/Mapkapk2/Mapkapk3/Mark4/Nagk/Nek7/Nfkbia/Nlrc4/Nlrc5/Nlrp1a/Nod1/Oasl1/Optn/Osm/Parp9/Pspc1/Rbm47/Ripk2/Rnf115/Rnf170/Rnf185/Sh2d1b1/Slc15a3/Spi1/Spsb3/Src/Stat5b/Ticam1/Tifa/Tirap/Tlr11/Tlr4/Tlr7/Tnfaip3/Tnfrsf1a/Treml4/Trex1/Trim25/Trim3/Trim30b/Trim30c/Trim30d/Trim62/Tspan6/Tyrobp/Unc93b1/Xiap/Zbp1/Zdhhc9/Znfx1/Znrf1" 109 "" "" "BP"
"GO:0002833" "GO:0002833" "positive regulation of response to biotic stimulus" "93/1794" "380/13317" 0.244736842105263 1.8167004048583 6.37313490716643 3.44042286002905e-09 6.23748664523267e-06 5.31515152726594e-06 "Aim2/Arrb2/Cd300ld3/Cgas/Chuk/Cpt1a/Dab2ip/Dhx58/Eif2ak2/Emilin1/Erbin/Gbp2/Gbp3/Gbp5/Gdi1/Gfi1/Gm12250/Gpr108/Grn/H2-M3/H2-T23/Hmgb2/Ifi205/Ifi209/Ifi35/Ifih1/Irf2/Irgm1/Irgm2/Itch/Klrc1/Klrc2/Klrc3/Klrd1/Klre1/Klri1/Klri2/Klrk1/Lacc1/Lamp2/Lrrfip2/Lyn/Mapk8/Mapkapk2/Mapkapk3/Mark4/Nagk/Nek7/Nfkbia/Nlrc4/Nlrc5/Nlrp1a/Nod1/Oasl1/Parp9/Prkaa1/Pspc1/Rbm47/Ripk2/Rnf115/Rnf170/Rnf185/Sash1/Sh2d1b1/Slc15a3/Spi1/Spsb3/Src/Stat5b/Ticam1/Tifa/Tirap/Tlr11/Tlr4/Tlr7/Tnfaip3/Treml4/Trex1/Trim25/Trim3/Trim30b/Trim30c/Trim30d/Trim62/Tspan6/Tyrobp/Unc93b1/Xiap/Ywhag/Zbp1/Zdhhc9/Znfx1/Znrf1" 93 "" "" "BP"
"GO:0045089" "GO:0045089" "positive regulation of innate immune response" "88/1794" "358/13317" 0.245810055865922 1.82466695315857 6.24093546144102 7.29049421586492e-09 9.86740135064132e-06 8.40831192786478e-06 "Aim2/Arrb2/Cd300ld3/Cgas/Chuk/Cpt1a/Dab2ip/Dhx58/Eif2ak2/Erbin/Gbp2/Gbp3/Gbp5/Gdi1/Gfi1/Gm12250/Gpr108/H2-M3/H2-T23/Hmgb2/Ifi205/Ifi209/Ifi35/Ifih1/Irf2/Irgm1/Irgm2/Itch/Klrc1/Klrc2/Klrc3/Klrd1/Klre1/Klri1/Klri2/Klrk1/Lacc1/Lamp2/Lrrfip2/Lyn/Mapk8/Mapkapk2/Mapkapk3/Mark4/Nagk/Nek7/Nfkbia/Nlrc4/Nlrc5/Nlrp1a/Nod1/Oasl1/Parp9/Pspc1/Rbm47/Ripk2/Rnf115/Rnf170/Rnf185/Sh2d1b1/Slc15a3/Spi1/Spsb3/Src/Stat5b/Ticam1/Tifa/Tirap/Tlr11/Tlr4/Tlr7/Tnfaip3/Treml4/Trex1/Trim25/Trim3/Trim30b/Trim30c/Trim30d/Trim62/Tspan6/Tyrobp/Unc93b1/Xiap/Zbp1/Zdhhc9/Znfx1/Znrf1" 88 "" "" "BP"
"GO:0002218" "GO:0002218" "activation of innate immune response" "76/1794" "295/13317" 0.257627118644068 1.91238591916558 6.25267806259362 9.0709701697383e-09 9.86740135064132e-06 8.40831192786478e-06 "Aim2/Arrb2/Cd300ld3/Cgas/Chuk/Dab2ip/Dhx58/Eif2ak2/Erbin/Gbp2/Gbp3/Gbp5/Gdi1/Gfi1/Gm12250/Gpr108/Ifi205/Ifi209/Ifi35/Ifih1/Irf2/Irgm1/Irgm2/Itch/Klrc1/Klrc2/Klrc3/Klrd1/Klre1/Klri1/Klri2/Klrk1/Lacc1/Lamp2/Lrrfip2/Lyn/Mapk8/Mapkapk2/Mapkapk3/Mark4/Nagk/Nek7/Nfkbia/Nlrc4/Nlrp1a/Nod1/Oasl1/Pspc1/Ripk2/Rnf115/Rnf170/Slc15a3/Spsb3/Src/Ticam1/Tifa/Tirap/Tlr11/Tlr4/Tlr7/Tnfaip3/Treml4/Trex1/Trim25/Trim3/Trim30b/Trim30c/Trim30d/Tspan6/Tyrobp/Unc93b1/Xiap/Zbp1/Zdhhc9/Znfx1/Znrf1" 76 "" "" "BP"
"GO:0002758" "GO:0002758" "innate immune response-activating signaling pathway" "67/1794" "266/13317" 0.25187969924812 1.86972238288028 5.65346753017337 1.71941902152011e-07 0.000155865334300798 0.000132817578100931 "Aim2/Arrb2/Cd300ld3/Cgas/Chuk/Dab2ip/Dhx58/Eif2ak2/Erbin/Gbp2/Gbp5/Gdi1/Gfi1/Gm12250/Gpr108/Ifi209/Ifi35/Ifih1/Irf2/Irgm1/Irgm2/Itch/Klrc1/Klrc2/Klrc3/Klrd1/Klre1/Klri1/Klri2/Klrk1/Lacc1/Lamp2/Lrrfip2/Lyn/Mapk8/Mapkapk2/Mapkapk3/Mark4/Nagk/Nek7/Nfkbia/Nlrp1a/Nod1/Oasl1/Ripk2/Rnf115/Rnf170/Slc15a3/Spsb3/Src/Ticam1/Tifa/Tirap/Tlr11/Tlr4/Tlr7/Tnfaip3/Treml4/Trex1/Trim25/Trim3/Tspan6/Tyrobp/Unc93b1/Xiap/Zdhhc9/Znrf1" 67 "" "" "BP"
"GO:0008625" "GO:0008625" "extrinsic apoptotic signaling pathway via death domain receptors" "27/1794" "72/13317" 0.375 2.78365384615385 5.98778465834733 2.63208620001221e-07 0.000204513097740949 0.000174271812611335 "Bad/Bag3/Bloc1s2/Brca1/Casp8/Dab2ip/Daxx/Dedd2/Fas/Gabarap/Hgf/Hmgb2/Icam1/Il18/Nf1/Pmaip1/Raf1/Rffl/Skil/Sort1/Sp100/Spi1/Stk3/Tmbim1/Tnfaip3/Tnfrsf1a/Tnfrsf23" 27 "" "" "BP"
"GO:0007033" "GO:0007033" "vacuole organization" "56/1794" "218/13317" 0.256880733944954 1.90684544812985 5.32669444165252 8.88000718311551e-07 0.000603729488362066 0.000514456205621811 "Acp2/Ap5z1/Arfip2/Arl8b/Atg12/Atg3/Atg7/Atg9a/Atp2a2/Bag3/C9orf72/Ccdc115/Chmp2b/Chmp3/Chmp4b/Chmp7/Cln3/Gabarap/Gm5431/Gnptab/Grn/Hook3/Hsd17b1/Irgm1/Irgm2/Lamp2/Mtm1/P2rx7/Pacs2/Pik3c2a/Pip4k2a/Pip4k2c/Ppp3cb/Rab14/Rab1a/Rab33b/Rab43/Rb1cc1/Rnf5/Smcr8/Snx18/Stx17/Tbc1d14/Tcirg1/Tfe3/Tgtp2/Tmem106b/Tom1/Tpcn2/Trex1/Trp53inp1/Ubxn2a/Ulk1/Vps35/Wdr45b/Wipi2" 56 "" "" "BP"
"GO:0031346" "GO:0031346" "positive regulation of cell projection organization" "80/1794" "353/13317" 0.226628895184136 1.68228372194378 5.12623112360947 1.28860363338742e-06 0.000778746129110464 0.000663593192725709 "Adam17/Agrn/Akirin1/Anln/Apoe/Arap1/Braf/Ccp110/Cdc42ep2/Cdc42ep3/Cdc42ep4/Clip1/Coro1b/Creb3l2/Cxcl5/Dab2ip/Def8/Disc1/Dpysl3/Dynll1/Dynlt1a/Efemp1/Entr1/Eps8l1/Fmr1/Fnbp1l/Gdi1/Golga4/Gpc2/Grn/Hgf/Hspa5/Hspb1/Igf1r/Il6/Ist1/Itga3/Kat2b/Kdm1a/Khdc3/L1cam/Lrp8/Lyn/Marcks/Mark4/Megf8/Met/Nckipsd/Ndel1/Nf1/Nfe2l2/Nin/Nrg1/Numb/P2rx7/Pak1/Palm/Pias2/Plxnd1/Prkci/Ptprf/Rab8b/Rap1a/Rapgef2/Rgs2/Rhoq/Scarb2/Sema4d/Serpinf1/Sgk1/Skil/Src/Tgfb3/Tgfbr1/Tmem106b/Tmem30a/Ube2v2/Wasl/Wls/Zmynd8" 80 "" "" "BP"
"GO:0043434" "GO:0043434" "response to peptide hormone" "82/1794" "367/13317" 0.223433242506812 1.65856214630057 5.04789419843017 1.73774607518071e-06 0.000945160090290788 0.000805399575686386 "Ace/Alpl/Anxa5/Atp2a2/Braf/Btg1/C1qtnf12/Cd2ap/Ceacam1/Chuk/Col1a1/Comt/Cpeb2/Crk/Csrp3/Ctnnb1/Cybb/Cyc1/Cyp11a1/Egr1/Egr2/Gcnt1/Ggh/Igf1r/Igf2/Il18/Inpp5k/Inppl1/Insig1/Jak3/Kat2b/Leprot/Lpin1/Lpl/Lrp5/Lyn/Marcks/Mdm2/Ndel1/Nfe2l2/Nr4a1/Osbpl8/Pak1/Pik3ca/Pik3r2/Pip4k2a/Pip4k2c/Pld2/Pnpt1/Prkaa1/Prkcd/Prkci/Ptpre/Ptprf/Pxn/Raf1/Rb1/Rhoq/Scnn1a/Sco1/Sesn2/Sgk1/Slc26a6/Slc2a1/Socs1/Sorbs1/Sorl1/Sort1/Sos2/Src/Stat1/Stat2/Stat3/Stat5b/Stat6/Stxbp3/Syap1/Tyk2/Usf1/Ywhag/Zbtb7b/Zfp106" 82 "" "" "BP"
