"ID" "Description" "GeneRatio" "BgRatio" "RichFactor" "FoldEnrichment" "zScore" "pvalue" "p.adjust" "qvalue" "geneID" "Count" "category" "subcategory" "ONTOLOGY"
"GO:0006397" "GO:0006397" "mRNA processing" "116/2008" "443/13317" 0.261851015801354 1.73658863417661 6.64395633296312 5.09216847830569e-10 2.64843682556679e-06 2.64843682556679e-06 "Acin1/Arl6ip4/BC005624/Bud31/Cactin/Cbll1/Ccar2/Cd2bp2/Cdk9/Celf1/Celf2/Cirbp/Clns1a/Clp1/Cmtr2/Cpeb1/Cpsf1/Cpsf2/Cpsf3/Cpsf6/Cstf2t/Cstf3/Cwc22/Dazap1/Dbr1/Ddx23/Ddx42/Ddx5/Dhx8/Dnajc17/Ess2/Gemin4/Gpatch1/Habp4/Hnrnpa1/Hnrnpf/Hnrnpul2/Ik/Ilf3/Isy1/Iws1/Khdrbs1/Lmntd2/Lsm1/Lsm7/Lsm8/Luc7l3/Magoh/Mettl14/Mfap1a/Mfap1b/Mtrex/Ncbp3/Nrde2/Nsrp1/Nsun2/Nup98/Pabpn1/Paxbp1/Pcbp1/Pcbp4/Pcif1/Pde12/Phrf1/Plrg1/Ppp1r8/Prpf4/Prpf8/Psip1/Ptcd2/Rbm15/Rbm25/Rbm3/Rbm41/Rnps1/Rsrc1/Sart1/Scaf11/Scaf4/Setx/Smu1/Snip1/Snrnp25/Snrnp35/Snrpb/Snrpc/Snrpe/Srek1ip1/Srpk3/Srsf3/Ssu72/Strap/Sugp1/Supt6/Tfip11/Thoc3/Thoc6/Thrap3/Trub1/Usp39/Usp4/Usp49/Virma/Wdr83/Wtap/Xab2/Xrn2/Yju2/Zbtb7a/Zc3h13/Zc3h3/Zcchc8/Zfp326/Zfp64/Zmat5/Zrsr2" 116 "" "" "BP"
"GO:0008380" "GO:0008380" "RNA splicing" "102/2008" "401/13317" 0.254364089775561 1.68693554957228 5.88546532977235 2.93089886593282e-08 7.62180250085829e-05 7.62180250085829e-05 "Acin1/Arl6ip4/Atxn7l3/BC005624/Bud31/Cactin/Ccar2/Cd2bp2/Celf1/Celf2/Cirbp/Clns1a/Clp1/Cwc22/Dazap1/Dbr1/Ddx23/Ddx42/Ddx5/Dhx8/Dnajc17/Ess2/Gemin4/Habp4/Hnrnpa1/Hnrnpf/Hnrnpul2/Ik/Ilf3/Isy1/Iws1/Khdrbs1/Lmntd2/Lsm1/Lsm7/Lsm8/Luc7l3/Magoh/Mettl14/Mettl4/Mfap1a/Mfap1b/Mtrex/Nrde2/Nsrp1/Nup98/Paxbp1/Pcbp4/Plrg1/Polr2a/Ppp1r8/Prpf4/Prpf8/Psip1/Rbm15/Rbm25/Rbm3/Rbm41/Rnps1/Rp9/Rsrc1/Sart1/Scaf11/Setx/Smu1/Snip1/Snrnp25/Snrnp35/Snrpb/Snrpc/Snrpe/Srek1ip1/Srpk3/Srsf3/Strap/Sugp1/Supt6/Taf12/Taf5l/Taf9/Tfip11/Thoc3/Thoc6/Thrap3/Usp22/Usp39/Usp4/Usp49/Virma/Wdr83/Wtap/Xab2/Yju2/Zbtb7a/Zbtb8os/Zc3h10/Zc3h13/Zcchc8/Zfp326/Zfp64/Zmat5/Zrsr2" 102 "" "" "BP"
"GO:0000375" "GO:0000375" "RNA splicing, via transesterification reactions" "71/2008" "259/13317" 0.274131274131274 1.81803096494332 5.6019333663667 1.81399516156342e-07 0.000188691776705827 0.000188691776705827 "Acin1/BC005624/Bud31/Cactin/Celf1/Celf2/Cirbp/Clns1a/Cwc22/Dazap1/Dbr1/Ddx23/Ddx42/Ddx5/Dhx8/Dnajc17/Ess2/Gemin4/Hnrnpa1/Hnrnpul2/Ik/Ilf3/Isy1/Khdrbs1/Lmntd2/Lsm7/Lsm8/Luc7l3/Magoh/Mettl14/Mfap1a/Mfap1b/Nsrp1/Nup98/Paxbp1/Pcbp4/Plrg1/Prpf4/Prpf8/Psip1/Rbm15/Rbm25/Rbm3/Rbm41/Rnps1/Rsrc1/Sart1/Scaf11/Setx/Smu1/Snip1/Snrnp25/Snrnp35/Snrpb/Snrpc/Snrpe/Srpk3/Srsf3/Strap/Tfip11/Thrap3/Usp39/Usp4/Usp49/Wdr83/Wtap/Xab2/Yju2/Zbtb7a/Zfp64/Zrsr2" 71 "" "" "BP"
"GO:0000377" "GO:0000377" "RNA splicing, via transesterification reactions with bulged adenosine as nucleophile" "71/2008" "259/13317" 0.274131274131274 1.81803096494332 5.6019333663667 1.81399516156342e-07 0.000188691776705827 0.000188691776705827 "Acin1/BC005624/Bud31/Cactin/Celf1/Celf2/Cirbp/Clns1a/Cwc22/Dazap1/Dbr1/Ddx23/Ddx42/Ddx5/Dhx8/Dnajc17/Ess2/Gemin4/Hnrnpa1/Hnrnpul2/Ik/Ilf3/Isy1/Khdrbs1/Lmntd2/Lsm7/Lsm8/Luc7l3/Magoh/Mettl14/Mfap1a/Mfap1b/Nsrp1/Nup98/Paxbp1/Pcbp4/Plrg1/Prpf4/Prpf8/Psip1/Rbm15/Rbm25/Rbm3/Rbm41/Rnps1/Rsrc1/Sart1/Scaf11/Setx/Smu1/Snip1/Snrnp25/Snrnp35/Snrpb/Snrpc/Snrpe/Srpk3/Srsf3/Strap/Tfip11/Thrap3/Usp39/Usp4/Usp49/Wdr83/Wtap/Xab2/Yju2/Zbtb7a/Zfp64/Zrsr2" 71 "" "" "BP"
"GO:0000398" "GO:0000398" "mRNA splicing, via spliceosome" "71/2008" "259/13317" 0.274131274131274 1.81803096494332 5.6019333663667 1.81399516156342e-07 0.000188691776705827 0.000188691776705827 "Acin1/BC005624/Bud31/Cactin/Celf1/Celf2/Cirbp/Clns1a/Cwc22/Dazap1/Dbr1/Ddx23/Ddx42/Ddx5/Dhx8/Dnajc17/Ess2/Gemin4/Hnrnpa1/Hnrnpul2/Ik/Ilf3/Isy1/Khdrbs1/Lmntd2/Lsm7/Lsm8/Luc7l3/Magoh/Mettl14/Mfap1a/Mfap1b/Nsrp1/Nup98/Paxbp1/Pcbp4/Plrg1/Prpf4/Prpf8/Psip1/Rbm15/Rbm25/Rbm3/Rbm41/Rnps1/Rsrc1/Sart1/Scaf11/Setx/Smu1/Snip1/Snrnp25/Snrnp35/Snrpb/Snrpc/Snrpe/Srpk3/Srsf3/Strap/Tfip11/Thrap3/Usp39/Usp4/Usp49/Wdr83/Wtap/Xab2/Yju2/Zbtb7a/Zfp64/Zrsr2" 71 "" "" "BP"
"GO:0045333" "GO:0045333" "cellular respiration" "51/2008" "198/13317" 0.257575757575758 1.70823524085476 4.23074068998123 5.82951939645839e-05 0.0505322173016335 0.0505322173016335 "Aco1/Aifm1/Arl2/Bloc1s1/Coa6/Cox4i1/Cox6a2/Cox7c/Cox8a/Cs/Dguok/Dnajc30/Etfa/Etfb/Etfdh/Fh1/Fxn/Got2/Ide/Idh2/Idh3a/Idh3g/Il4/Mdh2/Mfn2/Myc/Ndufa1/Ndufa13/Ndufa3/Ndufa8/Ndufb10/Ndufb3/Ndufc2/Ndufs3/Ndufs7/Ndufs8/Ndufv2/Opn3/Pdha1/Plec/Pum2/Sdhaf4/Sdhb/Shmt2/Slc25a11/Slc37a2/Suclg2/Tefm/Trap1/Uqcrc1/Uqcrh" 51 "" "" "BP"
"GO:0009060" "GO:0009060" "aerobic respiration" "38/2008" "145/13317" 0.262068965517241 1.7380340706141 3.76522728004707 0.000335746984431564 0.249460009432652 0.249460009432652 "Aco1/Arl2/Bloc1s1/Coa6/Cox4i1/Cox6a2/Cox7c/Cox8a/Cs/Dguok/Dnajc30/Fh1/Fxn/Ide/Idh2/Idh3a/Idh3g/Mdh2/Mfn2/Myc/Ndufa1/Ndufa13/Ndufa3/Ndufa8/Ndufb10/Ndufb3/Ndufc2/Ndufs3/Ndufs7/Ndufs8/Ndufv2/Pdha1/Sdhb/Shmt2/Suclg2/Tefm/Uqcrc1/Uqcrh" 38 "" "" "BP"
"GO:0015980" "GO:0015980" "energy derivation by oxidation of organic compounds" "62/2008" "274/13317" 0.226277372262774 1.50066522232239 3.52850392438338 0.000529610952335615 0.313161643717435 0.313161643717435 "Aco1/Aifm1/Arl2/Bloc1s1/Coa6/Cox4i1/Cox6a2/Cox7c/Cox8a/Cs/Dguok/Dnajc30/Etfa/Etfb/Etfdh/Fh1/Fxn/Got2/Gsk3b/Gys1/Ide/Idh2/Idh3a/Idh3g/Il4/Il6st/Ldha/Mdh2/Mfn2/Mtor/Myc/Ndufa1/Ndufa13/Ndufa3/Ndufa8/Ndufb10/Ndufb3/Ndufc2/Ndufs3/Ndufs7/Ndufs8/Ndufv2/Opn3/Pdha1/Pfkm/Pgm1/Plec/Ppp1cc/Pum2/Rubcnl/Sdhaf4/Sdhb/Shmt2/Slc25a11/Slc37a2/Slc37a4/Suclg2/Tefm/Tigar/Trap1/Uqcrc1/Uqcrh" 62 "" "" "BP"
"GO:0050657" "GO:0050657" "nucleic acid transport" "34/2008" "129/13317" 0.263565891472868 1.74796164180487 3.59700761793984 0.000602118138276168 0.313161643717435 0.313161643717435 "Ahctf1/Cetn3/Ckap5/Cpeb1/Cpsf6/Fxr2/G3bp2/Hhex/Hnrnpa1/Iws1/Khdrbs1/Magoh/Mcm3ap/Mrpl18/Ncbp3/Nrde2/Nsun2/Nup54/Nup62/Nup88/Nup98/Pabpn1/Poldip3/Rftn2/Sarnp/Seh1l/Srsf3/Supt6/Tgfbr2/Thoc3/Thoc6/Wnk1/Xpo5/Zc3h3" 34 "" "" "BP"
"GO:0050658" "GO:0050658" "RNA transport" "34/2008" "129/13317" 0.263565891472868 1.74796164180487 3.59700761793984 0.000602118138276168 0.313161643717435 0.313161643717435 "Ahctf1/Cetn3/Ckap5/Cpeb1/Cpsf6/Fxr2/G3bp2/Hhex/Hnrnpa1/Iws1/Khdrbs1/Magoh/Mcm3ap/Mrpl18/Ncbp3/Nrde2/Nsun2/Nup54/Nup62/Nup88/Nup98/Pabpn1/Poldip3/Rftn2/Sarnp/Seh1l/Srsf3/Supt6/Tgfbr2/Thoc3/Thoc6/Wnk1/Xpo5/Zc3h3" 34 "" "" "BP"
